index,area,intensity,amount,drug type,well row,well column
32,191,59.424083769633505,7.81,Wortmannin,C,6
33,146,64.31506849315069,7.81,Wortmannin,C,6
34,169,24.715976331360945,7.81,Wortmannin,C,6
35,199,84.26633165829146,7.81,Wortmannin,C,6
36,160,27.00625,7.81,Wortmannin,C,6
37,119,65.32773109243698,7.81,Wortmannin,C,6
38,148,111.0608108108108,7.81,Wortmannin,C,6
39,166,17.265060240963855,7.81,Wortmannin,C,6
41,182,9.994505494505495,7.81,Wortmannin,C,6
42,151,26.966887417218544,7.81,Wortmannin,C,6
43,151,39.735099337748345,7.81,Wortmannin,C,6
44,198,106.04040404040404,7.81,Wortmannin,C,6
45,85,6.741176470588235,7.81,Wortmannin,C,6
46,186,141.01612903225808,7.81,Wortmannin,C,6
47,84,8.130952380952381,7.81,Wortmannin,C,6
48,129,12.418604651162791,7.81,Wortmannin,C,6
50,214,36.92056074766355,7.81,Wortmannin,C,6
51,166,48.596385542168676,7.81,Wortmannin,C,6
53,291,43.292096219931274,7.81,Wortmannin,C,6
55,52,1.9807692307692308,7.81,Wortmannin,C,6
57,264,62.234848484848484,7.81,Wortmannin,C,6
58,235,77.70638297872341,7.81,Wortmannin,C,6
59,201,60.82587064676617,7.81,Wortmannin,C,6
61,207,108.01932367149759,7.81,Wortmannin,C,6
62,123,5.512195121951219,7.81,Wortmannin,C,6
63,243,13.185185185185185,7.81,Wortmannin,C,6
66,274,104.3905109489051,7.81,Wortmannin,C,6
67,145,61.358620689655176,7.81,Wortmannin,C,6
69,216,56.81944444444444,7.81,Wortmannin,C,6
70,169,35.62130177514793,7.81,Wortmannin,C,6
71,226,38.69469026548673,7.81,Wortmannin,C,6
72,187,127.66310160427807,7.81,Wortmannin,C,6
73,246,124.71138211382114,7.81,Wortmannin,C,6
74,135,37.303703703703704,7.81,Wortmannin,C,6
75,181,4.723756906077348,7.81,Wortmannin,C,6
76,171,70.3859649122807,7.81,Wortmannin,C,6
77,260,4.526923076923077,7.81,Wortmannin,C,6
78,210,67.75714285714285,7.81,Wortmannin,C,6
80,190,6.005263157894737,7.81,Wortmannin,C,6
82,183,42.3551912568306,7.81,Wortmannin,C,6
84,127,84.37007874015748,7.81,Wortmannin,C,6
85,147,42.27891156462585,7.81,Wortmannin,C,6
86,312,83.5673076923077,7.81,Wortmannin,C,6
88,183,8.349726775956285,7.81,Wortmannin,C,6
89,174,21.07471264367816,7.81,Wortmannin,C,6
90,156,2.0384615384615383,7.81,Wortmannin,C,6
91,86,12.383720930232558,7.81,Wortmannin,C,6
92,65,23.338461538461537,7.81,Wortmannin,C,6
93,184,8.315217391304348,7.81,Wortmannin,C,6
94,136,41.63235294117647,7.81,Wortmannin,C,6
95,143,8.979020979020978,7.81,Wortmannin,C,6
96,180,8.555555555555555,7.81,Wortmannin,C,6
99,239,40.94979079497908,7.81,Wortmannin,C,6
101,182,15.131868131868131,7.81,Wortmannin,C,6
103,147,30.5578231292517,7.81,Wortmannin,C,6
104,211,7.113744075829384,7.81,Wortmannin,C,6
106,216,56.50925925925926,7.81,Wortmannin,C,6
107,336,67.1875,7.81,Wortmannin,C,6
108,131,67.55725190839695,7.81,Wortmannin,C,6
109,179,86.66480446927375,7.81,Wortmannin,C,6
110,131,13.473282442748092,7.81,Wortmannin,C,6
112,152,11.822368421052632,7.81,Wortmannin,C,6
113,86,69.3953488372093,7.81,Wortmannin,C,6
114,191,54.35602094240838,7.81,Wortmannin,C,6
115,137,5.708029197080292,7.81,Wortmannin,C,6
116,204,64.56862745098039,7.81,Wortmannin,C,6
117,122,38.90163934426229,7.81,Wortmannin,C,6
118,170,85.57058823529412,7.81,Wortmannin,C,6
119,195,41.16410256410256,7.81,Wortmannin,C,6
120,131,5.511450381679389,7.81,Wortmannin,C,6
121,300,28.173333333333332,7.81,Wortmannin,C,6
122,208,29.79326923076923,7.81,Wortmannin,C,6
123,189,48.93650793650794,7.81,Wortmannin,C,6
124,198,6.914141414141414,7.81,Wortmannin,C,6
125,237,13.89451476793249,7.81,Wortmannin,C,6
126,147,2.0340136054421767,7.81,Wortmannin,C,6
127,115,32.88695652173913,7.81,Wortmannin,C,6
129,156,99.3525641025641,7.81,Wortmannin,C,6
130,193,14.471502590673575,7.81,Wortmannin,C,6
131,200,50.415,7.81,Wortmannin,C,6
133,119,25.30252100840336,7.81,Wortmannin,C,6
134,144,20.868055555555557,7.81,Wortmannin,C,6
135,122,4.967213114754099,7.81,Wortmannin,C,6
136,65,13.846153846153847,7.81,Wortmannin,C,6
137,165,2.0545454545454547,7.81,Wortmannin,C,6
138,156,126.37820512820512,7.81,Wortmannin,C,6
139,135,10.051851851851852,7.81,Wortmannin,C,6
142,231,20.5974025974026,7.81,Wortmannin,C,6
144,147,147.82993197278913,7.81,Wortmannin,C,6
145,188,15.292553191489361,7.81,Wortmannin,C,6
147,160,28.45,7.81,Wortmannin,C,6
148,197,17.16243654822335,7.81,Wortmannin,C,6
149,211,69.22748815165876,7.81,Wortmannin,C,6
150,191,114.32984293193718,7.81,Wortmannin,C,6
151,247,24.141700404858298,7.81,Wortmannin,C,6
152,294,21.897959183673468,7.81,Wortmannin,C,6
153,188,111.07446808510639,7.81,Wortmannin,C,6
154,167,15.55688622754491,7.81,Wortmannin,C,6
155,201,17.597014925373134,7.81,Wortmannin,C,6
156,145,16.29655172413793,7.81,Wortmannin,C,6
157,171,29.01169590643275,7.81,Wortmannin,C,6
158,189,88.12169312169313,7.81,Wortmannin,C,6
159,189,58.17460317460318,7.81,Wortmannin,C,6
160,201,34.26865671641791,7.81,Wortmannin,C,6
161,127,70.21259842519684,7.81,Wortmannin,C,6
162,221,19.25339366515837,7.81,Wortmannin,C,6
163,191,26.167539267015705,7.81,Wortmannin,C,6
164,184,54.13586956521739,7.81,Wortmannin,C,6
165,171,24.29824561403509,7.81,Wortmannin,C,6
166,123,11.512195121951219,7.81,Wortmannin,C,6
167,212,43.801886792452834,7.81,Wortmannin,C,6
168,145,32.48275862068966,7.81,Wortmannin,C,6
169,127,3.8503937007874014,7.81,Wortmannin,C,6
170,209,41.26315789473684,7.81,Wortmannin,C,6
171,172,44.45348837209303,7.81,Wortmannin,C,6
172,231,46.36796536796537,7.81,Wortmannin,C,6
173,266,2.31203007518797,7.81,Wortmannin,C,6
174,176,59.90909090909091,7.81,Wortmannin,C,6
175,238,27.886554621848738,7.81,Wortmannin,C,6
176,194,37.097938144329895,7.81,Wortmannin,C,6
177,214,30.39252336448598,7.81,Wortmannin,C,6
178,183,38.98360655737705,7.81,Wortmannin,C,6
179,200,97.41,7.81,Wortmannin,C,6
181,166,43.81927710843374,7.81,Wortmannin,C,6
182,67,28.83582089552239,7.81,Wortmannin,C,6
183,260,95.12692307692308,7.81,Wortmannin,C,6
184,140,51.392857142857146,7.81,Wortmannin,C,6
185,126,128.18253968253967,7.81,Wortmannin,C,6
186,196,111.70918367346938,7.81,Wortmannin,C,6
187,127,30.80314960629921,7.81,Wortmannin,C,6
188,274,59.61678832116788,7.81,Wortmannin,C,6
189,130,2.1769230769230767,7.81,Wortmannin,C,6
190,200,84.44,7.81,Wortmannin,C,6
191,233,15.523605150214593,7.81,Wortmannin,C,6
192,283,30.031802120141343,7.81,Wortmannin,C,6
194,185,91.01621621621622,7.81,Wortmannin,C,6
198,152,32.2828947368421,7.81,Wortmannin,C,6
199,201,92.02985074626865,7.81,Wortmannin,C,6
200,129,44.41860465116279,7.81,Wortmannin,C,6
201,264,43.04924242424242,7.81,Wortmannin,C,6
202,192,58.291666666666664,7.81,Wortmannin,C,6
203,167,33.65269461077844,7.81,Wortmannin,C,6
204,112,11.392857142857142,7.81,Wortmannin,C,6
205,97,147.81443298969072,7.81,Wortmannin,C,6
206,87,145.632183908046,7.81,Wortmannin,C,6
207,141,82.13475177304964,7.81,Wortmannin,C,6
209,219,44.49771689497717,7.81,Wortmannin,C,6
210,159,36.84905660377358,7.81,Wortmannin,C,6
211,244,114.92622950819673,7.81,Wortmannin,C,6
212,131,15.442748091603054,7.81,Wortmannin,C,6
0,221,5.705882352941177,15.63,Wortmannin,C,7
1,123,111.97560975609755,15.63,Wortmannin,C,7
2,154,121.59740259740259,15.63,Wortmannin,C,7
3,274,189.7992700729927,15.63,Wortmannin,C,7
4,215,133.2,15.63,Wortmannin,C,7
5,333,135.5105105105105,15.63,Wortmannin,C,7
6,189,75.6137566137566,15.63,Wortmannin,C,7
8,191,78.07853403141361,15.63,Wortmannin,C,7
9,286,118.5104895104895,15.63,Wortmannin,C,7
10,170,17.347058823529412,15.63,Wortmannin,C,7
11,171,2.6432748538011697,15.63,Wortmannin,C,7
12,393,103.66921119592875,15.63,Wortmannin,C,7
13,173,125.45664739884393,15.63,Wortmannin,C,7
15,192,107.05729166666667,15.63,Wortmannin,C,7
16,186,43.96774193548387,15.63,Wortmannin,C,7
18,76,62.0,15.63,Wortmannin,C,7
19,53,138.26415094339623,15.63,Wortmannin,C,7
20,173,18.410404624277458,15.63,Wortmannin,C,7
21,204,119.58333333333333,15.63,Wortmannin,C,7
22,182,51.362637362637365,15.63,Wortmannin,C,7
23,131,112.51908396946565,15.63,Wortmannin,C,7
24,200,41.27,15.63,Wortmannin,C,7
25,74,62.229729729729726,15.63,Wortmannin,C,7
26,315,89.47619047619048,15.63,Wortmannin,C,7
27,140,55.0,15.63,Wortmannin,C,7
28,167,166.67664670658684,15.63,Wortmannin,C,7
29,180,37.01111111111111,15.63,Wortmannin,C,7
30,289,111.44636678200692,15.63,Wortmannin,C,7
31,193,154.77202072538861,15.63,Wortmannin,C,7
32,188,138.10638297872342,15.63,Wortmannin,C,7
33,145,142.15862068965518,15.63,Wortmannin,C,7
34,206,132.4126213592233,15.63,Wortmannin,C,7
36,99,85.33333333333333,15.63,Wortmannin,C,7
37,77,59.97402597402598,15.63,Wortmannin,C,7
38,84,44.345238095238095,15.63,Wortmannin,C,7
39,203,133.14285714285714,15.63,Wortmannin,C,7
40,268,102.56716417910448,15.63,Wortmannin,C,7
41,166,49.57831325301205,15.63,Wortmannin,C,7
42,207,156.4975845410628,15.63,Wortmannin,C,7
43,74,107.02702702702703,15.63,Wortmannin,C,7
44,348,14.014367816091953,15.63,Wortmannin,C,7
45,127,68.62204724409449,15.63,Wortmannin,C,7
46,130,11.184615384615384,15.63,Wortmannin,C,7
47,133,65.69172932330827,15.63,Wortmannin,C,7
48,143,65.1048951048951,15.63,Wortmannin,C,7
49,423,106.80851063829788,15.63,Wortmannin,C,7
50,227,13.762114537444933,15.63,Wortmannin,C,7
51,130,68.0923076923077,15.63,Wortmannin,C,7
54,148,125.26351351351352,15.63,Wortmannin,C,7
55,187,50.2620320855615,15.63,Wortmannin,C,7
57,267,64.82771535580524,15.63,Wortmannin,C,7
58,202,82.27722772277228,15.63,Wortmannin,C,7
59,73,75.54794520547945,15.63,Wortmannin,C,7
60,164,69.25,15.63,Wortmannin,C,7
62,130,84.0,15.63,Wortmannin,C,7
63,65,89.96923076923076,15.63,Wortmannin,C,7
64,152,106.44736842105263,15.63,Wortmannin,C,7
65,114,84.14912280701755,15.63,Wortmannin,C,7
66,147,99.19727891156462,15.63,Wortmannin,C,7
67,272,93.7720588235294,15.63,Wortmannin,C,7
68,59,79.1864406779661,15.63,Wortmannin,C,7
69,250,60.292,15.63,Wortmannin,C,7
70,183,12.6775956284153,15.63,Wortmannin,C,7
73,226,171.78761061946904,15.63,Wortmannin,C,7
74,123,31.097560975609756,15.63,Wortmannin,C,7
75,148,126.81756756756756,15.63,Wortmannin,C,7
76,151,43.75496688741722,15.63,Wortmannin,C,7
77,99,54.676767676767675,15.63,Wortmannin,C,7
78,145,125.76551724137931,15.63,Wortmannin,C,7
80,164,44.91463414634146,15.63,Wortmannin,C,7
81,127,28.055118110236222,15.63,Wortmannin,C,7
82,85,16.258823529411764,15.63,Wortmannin,C,7
83,224,4.928571428571429,15.63,Wortmannin,C,7
84,258,108.24806201550388,15.63,Wortmannin,C,7
85,165,85.38787878787879,15.63,Wortmannin,C,7
86,106,21.349056603773583,15.63,Wortmannin,C,7
87,212,91.93396226415095,15.63,Wortmannin,C,7
88,136,161.2058823529412,15.63,Wortmannin,C,7
89,164,109.76829268292683,15.63,Wortmannin,C,7
90,278,100.51438848920863,15.63,Wortmannin,C,7
91,103,152.6601941747573,15.63,Wortmannin,C,7
92,215,148.21395348837208,15.63,Wortmannin,C,7
93,191,5.507853403141361,15.63,Wortmannin,C,7
94,108,51.77777777777778,15.63,Wortmannin,C,7
95,198,138.58080808080808,15.63,Wortmannin,C,7
96,224,127.61160714285714,15.63,Wortmannin,C,7
97,93,43.634408602150536,15.63,Wortmannin,C,7
98,156,107.32692307692308,15.63,Wortmannin,C,7
99,136,145.96323529411765,15.63,Wortmannin,C,7
100,147,156.9591836734694,15.63,Wortmannin,C,7
101,288,83.125,15.63,Wortmannin,C,7
102,185,50.270270270270274,15.63,Wortmannin,C,7
103,158,176.18354430379748,15.63,Wortmannin,C,7
104,214,115.23831775700934,15.63,Wortmannin,C,7
105,170,166.91176470588235,15.63,Wortmannin,C,7
107,135,149.26666666666668,15.63,Wortmannin,C,7
108,135,94.77037037037037,15.63,Wortmannin,C,7
109,210,178.64285714285714,15.63,Wortmannin,C,7
110,168,51.785714285714285,15.63,Wortmannin,C,7
111,185,189.2,15.63,Wortmannin,C,7
112,216,65.89814814814815,15.63,Wortmannin,C,7
113,202,135.3118811881188,15.63,Wortmannin,C,7
114,309,123.02265372168284,15.63,Wortmannin,C,7
115,199,198.93467336683418,15.63,Wortmannin,C,7
116,117,2.58974358974359,15.63,Wortmannin,C,7
117,386,183.39378238341968,15.63,Wortmannin,C,7
118,177,195.45197740112994,15.63,Wortmannin,C,7
120,179,98.16201117318435,15.63,Wortmannin,C,7
121,61,196.672131147541,15.63,Wortmannin,C,7
125,88,13.806818181818182,15.63,Wortmannin,C,7
127,170,176.28235294117647,15.63,Wortmannin,C,7
128,58,8.53448275862069,15.63,Wortmannin,C,7
130,197,130.3248730964467,15.63,Wortmannin,C,7
132,108,11.74074074074074,15.63,Wortmannin,C,7
135,203,34.04433497536946,15.63,Wortmannin,C,7
136,160,133.88125,15.63,Wortmannin,C,7
137,96,11.125,15.63,Wortmannin,C,7
138,170,109.16470588235295,15.63,Wortmannin,C,7
139,216,169.18055555555554,15.63,Wortmannin,C,7
140,163,57.66257668711656,15.63,Wortmannin,C,7
141,256,1.8671875,15.63,Wortmannin,C,7
142,170,97.1,15.63,Wortmannin,C,7
143,162,116.70987654320987,15.63,Wortmannin,C,7
144,246,93.78048780487805,15.63,Wortmannin,C,7
145,165,57.32121212121212,15.63,Wortmannin,C,7
146,142,114.64788732394366,15.63,Wortmannin,C,7
147,93,122.20430107526882,15.63,Wortmannin,C,7
148,183,15.617486338797814,15.63,Wortmannin,C,7
149,176,35.21022727272727,15.63,Wortmannin,C,7
150,154,134.16883116883116,15.63,Wortmannin,C,7
151,260,137.46923076923076,15.63,Wortmannin,C,7
154,51,139.86274509803923,15.63,Wortmannin,C,7
155,240,43.80833333333333,15.63,Wortmannin,C,7
156,98,119.23469387755102,15.63,Wortmannin,C,7
157,150,61.89333333333333,15.63,Wortmannin,C,7
158,172,19.5,15.63,Wortmannin,C,7
159,235,67.45106382978723,15.63,Wortmannin,C,7
160,156,162.21794871794873,15.63,Wortmannin,C,7
161,239,23.0836820083682,15.63,Wortmannin,C,7
162,201,2.1791044776119404,15.63,Wortmannin,C,7
163,153,76.01960784313725,15.63,Wortmannin,C,7
164,162,138.96913580246914,15.63,Wortmannin,C,7
165,176,100.82954545454545,15.63,Wortmannin,C,7
166,200,118.72,15.63,Wortmannin,C,7
167,153,95.2156862745098,15.63,Wortmannin,C,7
168,169,66.98224852071006,15.63,Wortmannin,C,7
169,273,78.70695970695971,15.63,Wortmannin,C,7
170,110,58.627272727272725,15.63,Wortmannin,C,7
171,73,7.1506849315068495,15.63,Wortmannin,C,7
172,55,106.2,15.63,Wortmannin,C,7
0,108,2.990740740740741,31.25,Wortmannin,C,8
2,65,13.276923076923078,31.25,Wortmannin,C,8
3,224,85.42857142857143,31.25,Wortmannin,C,8
4,84,7.607142857142857,31.25,Wortmannin,C,8
6,288,101.70138888888889,31.25,Wortmannin,C,8
10,154,122.26623376623377,31.25,Wortmannin,C,8
11,252,155.54365079365078,31.25,Wortmannin,C,8
12,144,47.11805555555556,31.25,Wortmannin,C,8
13,187,92.6096256684492,31.25,Wortmannin,C,8
14,188,21.21276595744681,31.25,Wortmannin,C,8
15,192,13.453125,31.25,Wortmannin,C,8
16,157,115.54140127388536,31.25,Wortmannin,C,8
17,183,114.50273224043715,31.25,Wortmannin,C,8
18,350,106.43428571428572,31.25,Wortmannin,C,8
19,203,32.42857142857143,31.25,Wortmannin,C,8
20,166,134.64457831325302,31.25,Wortmannin,C,8
21,125,6.8,31.25,Wortmannin,C,8
22,221,167.0452488687783,31.25,Wortmannin,C,8
23,197,41.7258883248731,31.25,Wortmannin,C,8
24,216,18.5,31.25,Wortmannin,C,8
25,361,94.16897506925208,31.25,Wortmannin,C,8
26,185,45.22702702702703,31.25,Wortmannin,C,8
27,189,70.70899470899471,31.25,Wortmannin,C,8
28,175,64.23428571428572,31.25,Wortmannin,C,8
29,113,74.57522123893806,31.25,Wortmannin,C,8
30,257,13.809338521400779,31.25,Wortmannin,C,8
31,253,19.08300395256917,31.25,Wortmannin,C,8
32,194,120.95360824742268,31.25,Wortmannin,C,8
33,218,15.908256880733944,31.25,Wortmannin,C,8
34,121,81.55371900826447,31.25,Wortmannin,C,8
35,139,127.4748201438849,31.25,Wortmannin,C,8
36,132,7.196969696969697,31.25,Wortmannin,C,8
37,208,148.32692307692307,31.25,Wortmannin,C,8
39,219,105.38356164383562,31.25,Wortmannin,C,8
40,172,142.33139534883722,31.25,Wortmannin,C,8
41,133,62.338345864661655,31.25,Wortmannin,C,8
43,132,119.40151515151516,31.25,Wortmannin,C,8
44,211,2.014218009478673,31.25,Wortmannin,C,8
45,162,43.53703703703704,31.25,Wortmannin,C,8
46,185,118.32972972972973,31.25,Wortmannin,C,8
48,129,123.94573643410853,31.25,Wortmannin,C,8
50,144,52.5625,31.25,Wortmannin,C,8
51,177,118.33333333333333,31.25,Wortmannin,C,8
52,146,127.46575342465754,31.25,Wortmannin,C,8
53,136,120.49264705882354,31.25,Wortmannin,C,8
54,180,126.24444444444444,31.25,Wortmannin,C,8
56,445,82.47415730337079,31.25,Wortmannin,C,8
57,256,11.4609375,31.25,Wortmannin,C,8
58,182,114.5989010989011,31.25,Wortmannin,C,8
59,174,135.61494252873564,31.25,Wortmannin,C,8
60,116,102.14655172413794,31.25,Wortmannin,C,8
61,198,97.23737373737374,31.25,Wortmannin,C,8
62,206,39.46601941747573,31.25,Wortmannin,C,8
63,178,114.61235955056179,31.25,Wortmannin,C,8
64,62,136.4516129032258,31.25,Wortmannin,C,8
65,209,127.20095693779905,31.25,Wortmannin,C,8
66,243,144.60493827160494,31.25,Wortmannin,C,8
67,156,100.60897435897436,31.25,Wortmannin,C,8
68,198,127.5050505050505,31.25,Wortmannin,C,8
69,178,150.1629213483146,31.25,Wortmannin,C,8
70,147,100.07482993197279,31.25,Wortmannin,C,8
71,203,181.16748768472905,31.25,Wortmannin,C,8
72,222,113.89189189189189,31.25,Wortmannin,C,8
73,150,79.88,31.25,Wortmannin,C,8
74,213,111.52112676056338,31.25,Wortmannin,C,8
76,123,92.5691056910569,31.25,Wortmannin,C,8
77,226,106.58407079646018,31.25,Wortmannin,C,8
79,193,75.38341968911917,31.25,Wortmannin,C,8
80,242,129.91322314049586,31.25,Wortmannin,C,8
81,315,110.24761904761905,31.25,Wortmannin,C,8
82,161,101.67701863354037,31.25,Wortmannin,C,8
83,147,157.58503401360545,31.25,Wortmannin,C,8
84,186,119.43548387096774,31.25,Wortmannin,C,8
85,156,60.72435897435897,31.25,Wortmannin,C,8
87,194,113.55154639175258,31.25,Wortmannin,C,8
88,126,102.68253968253968,31.25,Wortmannin,C,8
89,255,106.84705882352941,31.25,Wortmannin,C,8
90,176,80.64772727272727,31.25,Wortmannin,C,8
91,194,159.68041237113403,31.25,Wortmannin,C,8
92,155,78.0,31.25,Wortmannin,C,8
93,115,76.65217391304348,31.25,Wortmannin,C,8
94,187,16.898395721925134,31.25,Wortmannin,C,8
95,211,116.11374407582939,31.25,Wortmannin,C,8
97,150,25.513333333333332,31.25,Wortmannin,C,8
98,190,63.55263157894737,31.25,Wortmannin,C,8
99,116,176.79310344827587,31.25,Wortmannin,C,8
100,134,86.63432835820896,31.25,Wortmannin,C,8
101,279,39.659498207885306,31.25,Wortmannin,C,8
102,89,28.15730337078652,31.25,Wortmannin,C,8
103,144,171.69444444444446,31.25,Wortmannin,C,8
104,186,96.21505376344086,31.25,Wortmannin,C,8
105,151,129.0066225165563,31.25,Wortmannin,C,8
106,244,79.49590163934427,31.25,Wortmannin,C,8
107,116,31.92241379310345,31.25,Wortmannin,C,8
108,186,64.74193548387096,31.25,Wortmannin,C,8
109,201,148.9900497512438,31.25,Wortmannin,C,8
110,222,102.59909909909909,31.25,Wortmannin,C,8
111,161,25.11801242236025,31.25,Wortmannin,C,8
112,410,96.3170731707317,31.25,Wortmannin,C,8
113,119,79.32773109243698,31.25,Wortmannin,C,8
114,69,95.1304347826087,31.25,Wortmannin,C,8
115,219,144.8904109589041,31.25,Wortmannin,C,8
117,136,125.63235294117646,31.25,Wortmannin,C,8
118,162,63.91358024691358,31.25,Wortmannin,C,8
119,160,100.5125,31.25,Wortmannin,C,8
120,154,12.662337662337663,31.25,Wortmannin,C,8
121,168,185.49404761904762,31.25,Wortmannin,C,8
122,213,88.89201877934272,31.25,Wortmannin,C,8
123,117,121.35897435897436,31.25,Wortmannin,C,8
124,156,106.7051282051282,31.25,Wortmannin,C,8
125,163,124.87116564417178,31.25,Wortmannin,C,8
126,187,89.70588235294117,31.25,Wortmannin,C,8
127,237,53.118143459915615,31.25,Wortmannin,C,8
128,201,125.29850746268657,31.25,Wortmannin,C,8
129,152,6.427631578947368,31.25,Wortmannin,C,8
130,146,7.136986301369863,31.25,Wortmannin,C,8
131,214,109.01401869158879,31.25,Wortmannin,C,8
132,148,112.37162162162163,31.25,Wortmannin,C,8
133,359,71.31197771587743,31.25,Wortmannin,C,8
134,224,127.66964285714286,31.25,Wortmannin,C,8
135,189,4.941798941798941,31.25,Wortmannin,C,8
136,191,147.3455497382199,31.25,Wortmannin,C,8
137,106,49.443396226415096,31.25,Wortmannin,C,8
138,180,9.244444444444444,31.25,Wortmannin,C,8
141,178,4.162921348314606,31.25,Wortmannin,C,8
142,398,110.81909547738694,31.25,Wortmannin,C,8
143,115,124.38260869565218,31.25,Wortmannin,C,8
144,94,54.53191489361702,31.25,Wortmannin,C,8
145,54,110.48148148148148,31.25,Wortmannin,C,8
146,173,115.22543352601156,31.25,Wortmannin,C,8
147,93,6.440860215053763,31.25,Wortmannin,C,8
148,182,82.2032967032967,31.25,Wortmannin,C,8
149,166,18.03614457831325,31.25,Wortmannin,C,8
151,200,122.93,31.25,Wortmannin,C,8
152,107,103.67289719626169,31.25,Wortmannin,C,8
153,161,108.3416149068323,31.25,Wortmannin,C,8
154,132,67.81818181818181,31.25,Wortmannin,C,8
155,157,115.76433121019109,31.25,Wortmannin,C,8
156,213,150.34272300469485,31.25,Wortmannin,C,8
158,176,166.26704545454547,31.25,Wortmannin,C,8
159,143,14.601398601398602,31.25,Wortmannin,C,8
160,228,15.039473684210526,31.25,Wortmannin,C,8
162,220,1.6727272727272726,31.25,Wortmannin,C,8
164,181,82.8232044198895,31.25,Wortmannin,C,8
165,167,15.970059880239521,31.25,Wortmannin,C,8
166,90,77.68888888888888,31.25,Wortmannin,C,8
167,241,24.08713692946058,31.25,Wortmannin,C,8
168,278,70.4136690647482,31.25,Wortmannin,C,8
169,133,2.1503759398496243,31.25,Wortmannin,C,8
170,137,88.94890510948905,31.25,Wortmannin,C,8
171,162,5.87037037037037,31.25,Wortmannin,C,8
172,90,72.61111111111111,31.25,Wortmannin,C,8
173,181,106.26519337016575,31.25,Wortmannin,C,8
174,222,109.65315315315316,31.25,Wortmannin,C,8
175,236,9.34322033898305,31.25,Wortmannin,C,8
176,205,29.785365853658536,31.25,Wortmannin,C,8
177,182,51.87362637362637,31.25,Wortmannin,C,8
178,142,34.816901408450704,31.25,Wortmannin,C,8
179,200,5.42,31.25,Wortmannin,C,8
180,213,66.05164319248826,31.25,Wortmannin,C,8
181,225,16.06222222222222,31.25,Wortmannin,C,8
182,255,98.38039215686274,31.25,Wortmannin,C,8
183,169,32.44970414201183,31.25,Wortmannin,C,8
184,175,36.70857142857143,31.25,Wortmannin,C,8
185,226,172.5132743362832,31.25,Wortmannin,C,8
186,154,31.98701298701299,31.25,Wortmannin,C,8
187,224,15.549107142857142,31.25,Wortmannin,C,8
188,207,9.801932367149758,31.25,Wortmannin,C,8
190,139,79.68345323741008,31.25,Wortmannin,C,8
192,79,106.49367088607595,31.25,Wortmannin,C,8
